ID do pacote,N.º Rota,Parada,Ponto,Data de Inbound,Altura,Largura,Comprimento,Localização do pacote,Detalhe do pacote
46508918574,Y5_AM100,982,A,22/02/2026 11:59,20,11,28,Na estação,
46473609110,Y5_AM100,983,A,22/02/2026 11:59,19,7,15,Na estação,
46504097689,Y5_AM100,984,A,22/02/2026 11:59,10,10,27,Na estação,
46496915512,Y5_AM100,985,A,22/02/2026 11:59,17,5,21,Na estação,
46481041533,Y5_AM100,986,A,22/02/2026 11:59,17,7,12,Na estação,
46503168806,Y5_AM100,987,A,22/02/2026 11:59,29,11,39,Na estação,
46504328891,Y5_AM100,988,A,22/02/2026 11:59,18,7,21,Na estação,
46504332270,Y5_AM100,989,A,22/02/2026 11:59,9,1,10,Na estação,
46507176615,Y5_AM100,990,A,22/02/2026 11:59,7,2,33,Na estação,
46471941399,Y5_AM100,991,A,22/02/2026 11:59,33,6,29,Na estação,
46463119743,Y5_AM100,992,A,22/02/2026 11:59,19,4,17,Na estação,
46451294178,Y5_AM100,993,A,22/02/2026 11:59,35,7,23,Na estação,
46510143911,Y5_AM100,994,A,22/02/2026 11:59,35,9,36,Na estação,
46511427356,Y5_AM100,995,A,22/02/2026 11:59,24,19,33,Na estação,
46510653529,Y5_AM100,996,A,22/02/2026 11:59,7,7,19,Na estação,
46486268916,Y5_AM100,997,A,22/02/2026 11:59,40,6,57,Na estação,Volumoso
46508438542,Y5_AM100,998,A,22/02/2026 11:59,9,9,33,Na estação,
46477673279,Y5_AM100,999,A,22/02/2026 11:59,27,15,18,Na estação,
46491014875,Y5_AM100,1000,A,22/02/2026 11:59,24,9,35,Na estação,
46505182058,Y5_AM100,1002,A,22/02/2026 11:59,17,8,24,Na estação,
46507196990,Y5_AM100,1003,A,22/02/2026 11:59,14,6,18,Na estação,
46501358056,Y5_AM100,1004,A,22/02/2026 11:59,10,6,10,Na estação,
46508284636,Y5_AM100,1005,A,22/02/2026 11:59,16,6,32,Na estação,
46495058277,Y5_AM100,1006,A,22/02/2026 11:59,44,8,49,Na estação,
46505099895,Y5_AM100,1007,A,22/02/2026 11:59,7,6,15,Na estação,
46502242082,Y5_AM100,1008,A,22/02/2026 11:59,9,9,29,Na estação,
46496402660,Y5_AM100,1009,A,22/02/2026 11:59,12,10,15,Na estação,
46504013819,Y5_AM100,1010,A,22/02/2026 11:59,16,6,21,Na estação,
46505935187,Y5_AM100,1013,A,22/02/2026 11:59,7,2,20,Na estação,
46505308622,Y5_AM100,1014,A,22/02/2026 11:59,17,5,24,Na estação,
46512602712,Y5_AM100,1015,A,22/02/2026 11:59,37,7,54,Na estação,
46470338861,Y5_AM100,1016,A,22/02/2026 11:59,21,10,15,Na estação,
46509986937,Y5_AM100,1016,A,22/02/2026 11:59,8,8,16,Na estação,
46509877085,Y5_AM100,1017,A,22/02/2026 11:59,21,14,27,Na estação,
46511001235,Y5_AM100,1017,A,22/02/2026 11:59,12,10,19,Na estação,
46489610532,Y5_AM100,1018,A,22/02/2026 11:59,30,29,30,Na estação,
46510340505,Y5_AM100,1019,A,22/02/2026 11:59,16,5,25,Na estação,
46502053819,Y5_AM100,1020,A,22/02/2026 11:59,11,20,12,Na estação,
46500158011,Y5_AM100,1021,A,22/02/2026 11:59,21,9,38,Na estação,
46509597160,Y5_AM100,1022,A,22/02/2026 11:59,33,25,49,Na estação,
46491852977,Y5_AM100,1023,A,22/02/2026 11:59,23,16,16,Na estação,
46506647424,Y5_AM100,1024,A,22/02/2026 11:59,8,8,18,Na estação,
46510819545,Y5_AM100,1025,A,22/02/2026 11:59,12,7,22,Na estação,
46512779148,Y5_AM100,1026,A,22/02/2026 11:59,20,8,22,Na estação,
46504388851,Y5_AM100,1027,A,22/02/2026 11:59,23,13,27,Na estação,
46505608230,Y5_AM100,1028,A,22/02/2026 11:59,19,11,31,Na estação,
46508990648,Y5_AM100,1031,A,22/02/2026 11:59,20,3,24,Na estação,
46512362735,Y5_AM100,1032,A,22/02/2026 11:59,13,7,15,Na estação,
46473714371,Y5_AM100,1033,A,22/02/2026 11:59,16,8,15,Na estação,
46505859820,Y5_AM100,1034,A,22/02/2026 11:59,9,6,14,Na estação,
46508890660,Y5_AM100,1035,A,22/02/2026 11:59,5,5,8,Na estação,
46512739864,Y5_AM100,1036,A,22/02/2026 11:59,6,4,30,Na estação,
46471323535,Y5_AM100,1037,A,22/02/2026 11:59,13,10,19,Na estação,
46504161154,Y5_AM100,1038,A,22/02/2026 11:59,15,3,21,Na estação,
46508660544,Y5_AM100,1039,A,22/02/2026 11:59,11,5,23,Na estação,
46509746184,Y5_AM100,1040,A,22/02/2026 11:59,7,3,15,Na estação,
46506601531,Y5_AM100,1041,A,22/02/2026 11:59,9,4,15,Na estação,
46511668436,Y5_AM100,1042,A,22/02/2026 11:59,23,16,29,Na estação,
46503686626,Y5_AM100,1043,A,22/02/2026 11:59,23,14,36,Na estação,
46512369152,Y5_AM100,1044,A,22/02/2026 11:59,7,5,11,Na estação,
46507172437,Y5_AM100,1045,A,22/02/2026 11:59,30,1,31,Na estação,
46507335782,Y5_AM100,1046,A,22/02/2026 11:59,8,3,23,Na estação,
46507368751,Y5_AM100,1046,A,22/02/2026 11:59,20,16,26,Na estação,
46504844424,Y5_AM100,1047,A,22/02/2026 11:59,22,10,24,Na estação,
46509890080,Y5_AM100,1049,A,22/02/2026 11:59,9,4,15,Na estação,
46508515855,Y5_AM100,1050,A,22/02/2026 11:59,9,5,21,Na estação,
46512440912,Y5_AM100,1051,A,22/02/2026 11:59,13,11,22,Na estação,
46509406188,Y5_AM100,1052,A,22/02/2026 11:59,14,24,32,Na estação,
46510012071,Y5_AM100,1053,A,22/02/2026 11:59,9,2,17,Na estação,
46505063285,Y5_AM100,1054,A,22/02/2026 11:59,11,4,18,Na estação,
46490217256,Y5_AM100,1055,A,22/02/2026 11:59,15,6,23,Na estação,
46479189785,Y5_AM100,1056,A,22/02/2026 11:59,50,12,17,Na estação,
46501738813,Y5_AM100,1057,A,22/02/2026 11:59,8,4,18,Na estação,
46505435705,Y5_AM100,1058,A,22/02/2026 11:59,25,18,26,Na estação,
46507122299,Y5_AM100,1059,A,22/02/2026 11:59,23,10,24,Na estação,
46508947170,Y5_AM100,1060,A,22/02/2026 11:59,14,3,25,Na estação,
46505293735,Y5_AM100,1061,A,22/02/2026 11:59,23,5,37,Na estação,
46506576627,Y5_AM100,1062,A,22/02/2026 11:59,8,3,18,Na estação,
46500339401,Y5_AM100,1063,A,22/02/2026 11:59,8,4,13,Na estação,
46509341955,Y5_AM100,1064,A,22/02/2026 11:59,17,4,21,Na estação,
46509812840,Y5_AM100,1065,A,22/02/2026 11:59,10,8,19,Na estação,
46457707311,Y5_AM100,1066,A,22/02/2026 11:59,8,7,16,Na estação,
46506188049,Y5_AM100,1067,A,22/02/2026 11:59,15,8,37,Na estação,
46495325321,Y5_AM100,1068,A,22/02/2026 11:59,30,10,24,Na estação,
46505570072,Y5_AM100,1069,A,22/02/2026 11:59,22,6,32,Na estação,
46512207401,Y5_AM100,1070,A,22/02/2026 11:59,32,32,36,Na estação,
46510117463,Y5_AM100,1071,A,22/02/2026 11:59,26,12,32,Na estação,
46505078319,Y5_AM100,1072,A,22/02/2026 11:59,19,9,20,Na estação,
46511394740,Y5_AM100,1073,A,22/02/2026 11:59,15,5,19,Na estação,
46508601563,Y5_AM100,1074,A,22/02/2026 11:59,9,8,11,Na estação,
46505457338,Y5_AM100,1075,A,22/02/2026 11:59,11,7,15,Na estação,
46503154444,Y5_AM100,1076,A,22/02/2026 11:59,17,6,20,Na estação,
46484442263,Y5_AM100,1077,A,22/02/2026 11:59,44,10,14,Na estação,
46502303367,Y5_AM100,1078,A,22/02/2026 11:59,14,10,31,Na estação,
46511197861,Y5_AM100,1079,A,22/02/2026 11:59,14,4,21,Na estação,
46503484692,Y5_AM100,1080,A,22/02/2026 11:59,18,13,24,Na estação,
46496484213,Y5_AM100,1081,A,22/02/2026 11:59,21,21,21,Na estação,
46464840530,Y5_AM100,1082,A,22/02/2026 11:59,17,6,21,Na estação,
46510398205,Y5_AM100,1083,A,22/02/2026 11:59,17,12,22,Na estação,
46505438355,Y5_AM100,1084,A,22/02/2026 11:59,18,9,21,Na estação,
46496401410,Y5_AM100,1085,A,22/02/2026 11:59,9,6,13,Na estação,
46505608170,Y5_AM100,1086,A,22/02/2026 11:59,16,8,19,Na estação,
46510554224,Y5_AM100,1087,A,22/02/2026 11:59,7,7,11,Na estação,
46503147356,Y5_AM100,1088,A,22/02/2026 11:59,11,10,50,Na estação,
46503219782,Y5_AM100,1089,A,22/02/2026 11:59,21,8,24,Na estação,
46506779056,Y5_AM100,1090,A,22/02/2026 11:59,22,7,32,Na estação,
46504444138,Y5_AM100,1091,A,22/02/2026 11:59,8,7,12,Na estação,
46509587620,Y5_AM100,1093,A,22/02/2026 11:59,25,6,26,Na estação,
46511365741,Y5_AM100,1094,A,22/02/2026 11:59,20,15,23,Na estação,
46510359500,Y5_AM100,1095,A,22/02/2026 11:59,12,11,27,Na estação,
46463750905,Y5_AM100,1097,A,22/02/2026 11:59,12,3,13,Na estação,
46512774474,Y5_AM100,1098,A,22/02/2026 11:59,10,3,22,Na estação,
46473361384,Y5_AM100,1099,A,22/02/2026 11:59,27,18,26,Na estação,
46505663657,Y5_AM100,1100,A,22/02/2026 11:59,8,3,15,Na estação,
46496193315,Y5_AM100,1101,A,22/02/2026 11:59,9,8,13,Na estação,
46511155162,Y5_AM100,1103,A,22/02/2026 11:59,15,7,15,Na estação,
46508507482,Y5_AM100,1104,A,22/02/2026 11:59,8,4,13,Na estação,
46507205277,Y5_AM100,1105,A,22/02/2026 11:59,8,6,10,Na estação,
46507463542,Y5_AM100,1106,A,22/02/2026 11:59,29,2,39,Na estação,
46508169908,Y5_AM100,1107,A,22/02/2026 11:59,4,2,6,Na estação,
46484952603,Y5_AM100,1108,A,22/02/2026 11:59,18,10,14,Na estação,
46451410139,Y5_AM100,1109,A,22/02/2026 11:59,26,6,20,Na estação,
46502636268,Y5_AM100,1110,A,22/02/2026 11:59,21,8,23,Na estação,
46507717714,Y5_AM100,1111,A,22/02/2026 11:59,16,9,20,Na estação,
46473433805,Y5_AM100,1112,A,22/02/2026 11:59,33,9,18,Na estação,
46503094846,Y5_AM100,1113,A,22/02/2026 11:59,6,6,10,Na estação,
46508574128,Y5_AM100,1114,A,22/02/2026 11:59,19,7,22,Na estação,
46510093308,Y5_AM100,1115,A,22/02/2026 11:59,26,15,25,Na estação,
46465750614,Y5_AM100,1116,A,22/02/2026 11:59,25,6,13,Na estação,
46509669138,Y5_AM100,1117,A,22/02/2026 11:59,27,6,37,Na estação,
46512765428,Y5_AM100,1118,A,22/02/2026 11:59,11,3,12,Na estação,
46511448625,Y5_AM100,1119,A,22/02/2026 11:59,35,8,50,Na estação,
46512218573,Y5_AM100,1120,A,22/02/2026 11:59,25,13,31,Na estação,
46512309337,Y5_AM100,1121,A,22/02/2026 11:59,6,2,24,Na estação,
46503775587,Y5_AM100,1122,A,22/02/2026 11:59,13,12,13,Na estação,
46495968925,Y5_AM100,1123,A,22/02/2026 11:59,17,7,11,Na estação,
46507215073,Y5_AM100,1125,A,22/02/2026 11:59,12,2,20,Na estação,
46512664618,Y5_AM100,1126,A,22/02/2026 11:59,19,13,29,Na estação,
46500241328,Y5_AM100,1127,A,22/02/2026 11:59,5,3,26,Na estação,
46512028095,Y5_AM100,1128,A,22/02/2026 11:59,13,8,19,Na estação,
46512822604,Y5_AM100,1129,A,22/02/2026 11:59,15,6,16,Na estação,
46470406674,Y5_AM100,1130,A,22/02/2026 11:59,32,14,24,Na estação,
46504314475,Y5_AM100,1131,A,22/02/2026 11:59,10,10,11,Na estação,
46510731043,Y5_AM100,1132,A,22/02/2026 11:59,8,5,14,Na estação,
46509910596,Y5_AM100,1133,A,22/02/2026 11:59,21,14,38,Na estação,
46509260101,Y5_AM100,1134,A,22/02/2026 11:59,28,6,31,Na estação,
46478833487,Y5_AM100,1135,A,22/02/2026 11:59,20,12,13,Na estação,
46502995560,Y5_AM100,1136,A,22/02/2026 11:59,25,2,27,Na estação,
46488487287,Y5_AM100,1137,A,22/02/2026 11:59,17,4,13,Na estação,
46507874732,Y5_AM100,1138,A,22/02/2026 11:59,14,13,20,Na estação,
46509044386,Y5_AM100,1139,A,22/02/2026 11:59,8,1,13,Na estação,
46509666938,Y5_AM100,1139,A,22/02/2026 11:59,13,4,22,Na estação,
46504453152,Y5_AM100,1140,A,22/02/2026 11:59,8,8,20,Na estação,
46490430495,Y5_AM100,1141,A,22/02/2026 11:59,27,10,42,Na estação,
46505146722,Y5_AM100,1142,A,22/02/2026 11:59,25,3,42,Na estação,
46505904202,Y5_AM100,1143,A,22/02/2026 11:59,10,8,18,Na estação,
46507886734,Y5_AM100,1144,A,22/02/2026 11:59,16,7,27,Na estação,
46503856254,Y5_AM100,1145,A,22/02/2026 11:59,12,7,18,Na estação,
46466013615,Y5_AM100,1146,A,22/02/2026 11:59,18,5,18,Na estação,
46511372559,Y5_AM100,1147,A,22/02/2026 11:59,4,4,7,Na estação,
46507178956,Y5_AM100,1148,A,22/02/2026 11:59,21,4,21,Na estação,
46509897267,Y5_AM100,1149,A,22/02/2026 11:59,12,4,19,Na estação,
46504597363,Y5_AM100,1150,A,22/02/2026 11:59,12,5,25,Na estação,
46508267019,Y5_AM100,1151,A,22/02/2026 11:59,13,13,17,Na estação,
46504404129,Y5_AM100,1152,A,22/02/2026 11:59,10,4,13,Na estação,
46511122463,Y5_AM100,1153,A,22/02/2026 11:59,17,15,21,Na estação,
46499634777,Y5_AM100,1154,A,22/02/2026 11:59,18,15,30,Na estação,
46501256355,Y5_AM100,1155,A,22/02/2026 11:59,5,1,6,Na estação,
46479380663,Y5_AM100,1157,A,22/02/2026 11:59,30,4,9,Na estação,
46511971574,Y5_AM100,1158,A,22/02/2026 11:59,23,26,30,Na estação,
46464840188,Y5_AM100,1159,A,22/02/2026 11:59,43,5,16,Na estação,
46510894858,Y5_AM100,1160,A,22/02/2026 11:59,16,7,20,Na estação,
46506512630,Y5_AM100,1161,A,22/02/2026 11:59,9,9,13,Na estação,
46503443738,Y5_AM100,1162,A,22/02/2026 11:59,26,11,28,Na estação,
46504172089,Y5_AM100,1163,A,22/02/2026 11:59,8,7,10,Na estação,
46510341465,Y5_AM100,1164,A,22/02/2026 11:59,27,8,38,Na estação,
46502363582,Y5_AM100,1165,A,22/02/2026 11:59,10,2,22,Na estação,
46493448471,Y5_AM100,1166,A,22/02/2026 11:59,36,23,31,Na estação,
46502080839,Y5_AM100,1167,A,22/02/2026 11:59,10,4,11,Na estação,
46512507022,Y5_AM100,1168,A,22/02/2026 11:59,10,7,14,Na estação,
46477437969,Y5_AM100,1169,A,22/02/2026 11:59,17,11,26,Na estação,
46502489617,Y5_AM100,1170,A,22/02/2026 11:59,12,5,16,Na estação,
46507683804,Y5_AM100,1171,A,22/02/2026 11:59,8,3,17,Na estação,
46485413748,Y5_AM100,1172,A,22/02/2026 11:59,15,8,10,Na estação,
46501940650,Y5_AM100,1173,A,22/02/2026 11:59,25,5,26,Na estação,
46511563146,Y5_AM100,1174,A,22/02/2026 11:59,15,5,18,Na estação,
46512493962,Y5_AM100,1175,A,22/02/2026 11:59,13,12,26,Na estação,
46507534596,Y5_AM100,1176,A,22/02/2026 11:59,9,4,16,Na estação,
46512429007,Y5_AM100,1177,A,22/02/2026 11:59,21,12,47,Na estação,
46507453948,Y5_AM100,1178,A,22/02/2026 11:59,7,4,8,Na estação,
46510978655,Y5_AM100,1179,A,22/02/2026 11:59,10,5,18,Na estação,
46509028166,Y5_AM100,1180,A,22/02/2026 11:59,11,5,21,Na estação,
46510688985,Y5_AM100,1181,A,22/02/2026 11:59,12,10,23,Na estação,
46505646772,Y5_AM100,1182,A,22/02/2026 11:59,7,7,10,Na estação,
46508902469,Y5_AM100,1183,A,22/02/2026 11:59,26,26,40,Na estação,
46509271591,Y5_AM100,1184,A,22/02/2026 11:59,23,12,31,Na estação,
46462151789,Y5_AM100,1185,A,22/02/2026 11:59,44,13,27,Na estação,
46503585776,Y5_AM100,1186,A,22/02/2026 11:59,8,4,12,Na estação,
46500860669,Y5_AM100,1187,A,22/02/2026 11:59,13,8,14,Na estação,
46492597742,Y5_AM100,1188,A,22/02/2026 11:59,38,22,25,Na estação,
46502300382,Y5_AM100,1189,A,22/02/2026 11:59,27,15,30,Na estação,
46511684052,Y5_AM100,1190,A,22/02/2026 11:59,15,13,36,Na estação,
46511392818,Y5_AM100,1191,A,22/02/2026 11:59,15,3,20,Na estação,
46504797862,Y5_AM100,1192,A,22/02/2026 11:59,23,22,27,Na estação,
46507484384,Y5_AM100,1193,A,22/02/2026 11:59,24,7,29,Na estação,
46504081519,Y5_AM100,1194,A,22/02/2026 11:59,29,4,38,Na estação,
46503278275,Y5_AM100,1195,A,22/02/2026 11:59,15,6,19,Na estação,
46503308045,Y5_AM100,1195,A,22/02/2026 11:59,15,5,24,Na estação,
46503308707,Y5_AM100,1196,A,22/02/2026 11:59,19,9,22,Na estação,
46502313734,Y5_AM100,1197,A,22/02/2026 11:59,12,8,14,Na estação,
46510314717,Y5_AM100,1198,A,22/02/2026 11:59,17,14,25,Na estação,
46506310055,Y5_AM100,1199,A,22/02/2026 11:59,9,2,12,Na estação,
46500148441,Y5_AM100,1200,A,22/02/2026 11:59,7,4,16,Na estação,
46508564253,Y5_AM100,1201,A,22/02/2026 11:59,13,3,18,Na estação,
46512099677,Y5_AM100,1202,A,22/02/2026 11:59,12,7,37,Na estação,
46511773712,Y5_AM100,1204,A,22/02/2026 11:59,30,6,44,Na estação,
46496791332,Y5_AM100,1205,A,22/02/2026 11:59,38,7,50,Na estação,
46510732791,Y5_AM100,1206,A,22/02/2026 11:59,28,18,42,Na estação,
46504745307,Y5_AM100,1207,A,22/02/2026 11:59,8,6,9,Na estação,
46512301664,Y5_AM100,1208,A,22/02/2026 11:59,7,5,9,Na estação,
46500161850,Y5_AM100,1209,A,22/02/2026 11:59,29,14,44,Na estação,
46509116684,Y5_AM100,1210,A,22/02/2026 11:59,27,6,37,Na estação,
46503727471,Y5_AM100,1211,A,22/02/2026 11:59,7,1,10,Na estação,
46511139228,Y5_AM100,1212,A,22/02/2026 11:59,32,14,45,Na estação,
46495084439,Y5_AM100,1215,A,22/02/2026 11:59,16,2,15,Na estação,
46503609891,Y5_AM100,1216,A,22/02/2026 11:59,9,6,14,Na estação,
46511160499,Y5_AM100,1218,A,22/02/2026 11:59,5,5,12,Na estação,
46511710326,Y5_AM100,1219,A,22/02/2026 11:59,7,7,15,Na estação,
46509085780,Y5_AM100,1220,A,22/02/2026 11:59,24,7,50,Na estação,
46505414462,Y5_AM100,1221,A,22/02/2026 11:59,18,18,24,Na estação,
46512537008,Y5_AM100,1222,A,22/02/2026 11:59,10,10,12,Na estação,
46503358298,Y5_AM100,1223,A,22/02/2026 11:59,31,14,37,Na estação,
46509931521,Y5_AM100,1224,A,22/02/2026 11:59,9,5,12,Na estação,
46512855872,Y5_AM100,1225,A,22/02/2026 11:59,12,8,13,Na estação,
46505909134,Y5_AM100,1226,A,22/02/2026 11:59,11,2,11,Na estação,
46509403385,Y5_AM100,1227,A,22/02/2026 11:59,7,3,14,Na estação,
46511912198,Y5_AM100,1228,A,22/02/2026 11:59,7,2,20,Na estação,
46509587000,Y5_AM100,1230,A,22/02/2026 11:59,7,7,13,Na estação,
46510098382,Y5_AM100,1231,A,22/02/2026 11:59,22,11,26,Na estação,
46505565733,Y5_AM100,1232,A,22/02/2026 11:59,2,1,13,Na estação,
46511094883,Y5_AM100,1233,A,22/02/2026 11:59,16,11,22,Na estação,
46504778136,Y5_AM100,1234,A,22/02/2026 11:59,19,8,19,Na estação,
46512569948,Y5_AM100,1235,A,22/02/2026 11:59,9,6,18,Na estação,
46511603652,Y5_AM100,1237,A,22/02/2026 11:59,18,7,25,Na estação,
46486789782,Y5_AM100,1238,A,22/02/2026 11:59,22,12,31,Na estação,
46505513793,Y5_AM100,1239,A,22/02/2026 11:59,33,4,49,Na estação,
46507496776,Y5_AM100,1240,A,22/02/2026 11:59,14,4,16,Na estação,
46507179895,Y5_AM100,1241,A,22/02/2026 11:59,27,40,34,Na estação,
46507166020,Y5_AM100,1242,A,22/02/2026 11:59,9,8,17,Na estação,
46512159289,Y5_AM100,1243,A,22/02/2026 11:59,27,20,41,Na estação,
46497042154,Y5_AM100,1245,A,22/02/2026 11:59,28,4,28,Na estação,
46502408641,Y5_AM100,1246,A,22/02/2026 11:59,16,10,18,Na estação,
46507232520,Y5_AM100,1247,A,22/02/2026 11:59,24,16,31,Na estação,
46503915657,Y5_AM100,1248,A,22/02/2026 11:59,11,10,14,Na estação,
46505166505,Y5_AM100,1249,A,22/02/2026 11:59,22,10,31,Na estação,
46470188289,Y5_AM100,1252,A,22/02/2026 11:59,37,16,32,Na estação,
46480554398,Y5_AM100,1253,A,22/02/2026 11:59,17,9,11,Na estação,
46509489567,Y5_AM100,1254,A,22/02/2026 11:59,7,4,15,Na estação,
46509234539,Y5_AM100,1255,A,22/02/2026 11:59,7,5,22,Na estação,
46509234711,Y5_AM100,1255,A,22/02/2026 11:59,23,12,24,Na estação,
46509602127,Y5_AM100,1256,A,22/02/2026 11:59,5,5,15,Na estação,
46503925654,Y5_AM100,1257,A,22/02/2026 11:59,7,6,17,Na estação,
46511370759,Y5_AM100,1258,A,22/02/2026 11:59,12,12,16,Na estação,
46511741898,Y5_AM100,1259,A,22/02/2026 11:59,32,28,38,Na estação,
46509786768,Y5_AM100,1260,A,22/02/2026 11:59,11,3,14,Na estação,
46509059639,Y5_AM100,1261,A,22/02/2026 11:59,25,12,11,Na estação,
46512342391,Y5_AM100,1262,A,22/02/2026 11:59,9,6,10,Na estação,
46496270777,Y5_AM100,1263,A,22/02/2026 11:59,10,6,13,Na estação,
46496641497,Y5_AM100,1264,A,22/02/2026 11:59,9,4,16,Na estação,
46468453534,Y5_AM100,1265,A,22/02/2026 11:59,16,3,11,Na estação,
46509462842,Y5_AM100,1266,A,22/02/2026 11:59,29,6,32,Na estação,
46504034511,Y5_AM100,1267,A,22/02/2026 11:59,8,7,11,Na estação,
46503682001,Y5_AM100,1268,A,22/02/2026 11:59,21,7,29,Na estação,
46511074753,Y5_AM100,1270,A,22/02/2026 11:59,25,22,26,Na estação,
46509970255,Y5_AM100,1271,A,22/02/2026 11:59,47,16,28,Na estação,
46508740537,Y5_AM100,1272,A,22/02/2026 11:59,6,6,12,Na estação,
46499302396,Y5_AM100,1273,A,22/02/2026 11:59,5,4,7,Na estação,
46511590119,Y5_AM100,1274,A,22/02/2026 11:59,17,32,39,Na estação,
46499937923,Y5_AM100,1276,A,22/02/2026 11:59,14,3,19,Na estação,
46507392734,Y5_AM100,1277,A,22/02/2026 11:59,6,6,32,Na estação,
46512783830,Y5_AM100,1278,A,22/02/2026 11:59,7,6,11,Na estação,
46507613450,Y5_AM100,1279,A,22/02/2026 11:59,9,4,15,Na estação,
46510182617,Y5_AM100,1282,A,22/02/2026 11:59,10,4,16,Na estação,
46510929432,Y5_AM100,1283,A,22/02/2026 11:59,12,6,15,Na estação,
46511013219,Y5_AM100,1285,A,22/02/2026 11:59,25,7,30,Na estação,
46505584151,Y5_AM100,1286,A,22/02/2026 11:59,13,13,20,Na estação,
46510980429,Y5_AM100,1287,A,22/02/2026 11:59,21,10,27,Na estação,
46469336157,Y5_AM100,1288,A,22/02/2026 11:59,45,7,38,Na estação,
46500532107,Y5_AM100,1289,A,22/02/2026 11:59,11,4,15,Na estação,
46507058049,Y5_AM100,1290,A,22/02/2026 11:59,11,12,15,Na estação,
46509330953,Y5_AM100,1291,A,22/02/2026 11:59,21,8,21,Na estação,
46506563089,Y5_AM100,1292,A,22/02/2026 11:59,10,5,12,Na estação,
46510337995,Y5_AM100,1293,A,22/02/2026 11:59,12,3,22,Na estação,
46511444788,Y5_AM100,1294,A,22/02/2026 11:59,22,9,28,Na estação,
46511456058,Y5_AM100,1294,A,22/02/2026 11:59,25,24,28,Na estação,
46505260563,Y5_AM100,1296,A,22/02/2026 11:59,45,20,28,Na estação,
46509762980,Y5_AM100,1297,A,22/02/2026 11:59,12,10,39,Na estação,
46507308558,Y5_AM100,1299,A,22/02/2026 11:59,23,6,26,Na estação,
46511485234,Y5_AM100,1300,A,22/02/2026 11:59,24,27,40,Na estação,
46512124125,Y5_AM100,1301,A,22/02/2026 11:59,19,3,24,Na estação,
46499448429,Y5_AM100,1302,A,22/02/2026 11:59,7,7,15,Na estação,
46506253700,Y5_AM100,1303,A,22/02/2026 11:59,24,12,26,Na estação,
46507322013,Y5_AM100,1304,A,22/02/2026 11:59,7,1,8,Na estação,
46511548165,Y5_AM100,1305,A,22/02/2026 11:59,11,11,14,Na estação,
46510833563,Y5_AM100,1306,A,22/02/2026 11:59,7,7,14,Na estação,
46512041345,Y5_AM100,1307,A,22/02/2026 11:59,8,8,13,Na estação,
46511129919,Y5_AM100,1308,A,22/02/2026 11:59,8,2,13,Na estação,
46510173449,Y5_AM100,1309,A,22/02/2026 11:59,7,3,21,Na estação,
46510497138,Y5_AM100,1310,A,22/02/2026 11:59,14,8,39,Na estação,
46504262991,Y5_AM100,1311,A,22/02/2026 11:59,13,5,15,Na estação,
46508893978,Y5_AM100,1312,A,22/02/2026 11:59,15,13,29,Na estação,
46499390387,Y5_AM100,1313,A,22/02/2026 11:59,17,8,42,Na estação,
46499915297,Y5_AM100,1314,A,22/02/2026 11:59,20,17,31,Na estação,
46509147806,Y5_AM100,1315,A,22/02/2026 11:59,12,28,21,Na estação,
46508486009,Y5_AM100,1316,A,22/02/2026 11:59,10,20,15,Na estação,
46510116943,Y5_AM100,1317,A,22/02/2026 11:59,12,7,20,Na estação,
46507668719,Y5_AM100,1318,A,22/02/2026 11:59,5,9,5,Na estação,
46511738871,Y5_AM100,1319,A,22/02/2026 11:59,24,16,36,Na estação,
46507416065,Y5_AM100,1320,A,22/02/2026 11:59,7,3,13,Na estação,
46503551244,Y5_AM100,1321,A,22/02/2026 11:59,6,3,27,Na estação,
46507778837,Y5_AM100,1322,A,22/02/2026 11:59,23,4,44,Na estação,
46510247322,Y5_AM100,1323,A,22/02/2026 11:59,8,6,20,Na estação,
46502392371,Y5_AM100,1325,A,22/02/2026 11:59,9,3,10,Na estação,
46501237398,Y5_AM100,1326,A,22/02/2026 11:59,12,21,21,Na estação,
46503801869,Y5_AM100,1327,A,22/02/2026 11:59,8,6,10,Na estação,
46507566909,Y5_AM100,1328,A,22/02/2026 11:59,24,8,34,Na estação,
46498822034,Y5_AM100,1329,A,22/02/2026 11:59,26,9,57,Na estação,Volumoso
46482884910,Y5_AM100,1330,A,22/02/2026 11:59,12,9,61,Na estação,
46509791610,Y5_AM100,1331,A,22/02/2026 11:59,6,2,11,Na estação,
46510831501,Y5_AM100,1332,A,22/02/2026 11:59,26,10,33,Na estação,
46500454780,Y5_AM100,1333,A,22/02/2026 11:59,22,1,35,Na estação,
46507150292,Y5_AM100,1334,A,22/02/2026 11:59,14,12,35,Na estação,
46503038471,Y5_AM100,1335,A,22/02/2026 11:59,11,8,14,Na estação,
46505338554,Y5_AM100,1336,A,22/02/2026 11:59,20,19,30,Na estação,
46510224777,Y5_AM100,1337,A,22/02/2026 11:59,16,6,11,Na estação,
46506120329,Y5_AM100,1338,A,22/02/2026 11:59,12,14,21,Na estação,
46510841466,Y5_AM100,1339,A,22/02/2026 11:59,18,11,30,Na estação,
46502391799,Y5_AM100,1340,A,22/02/2026 11:59,25,25,30,Na estação,
46510149360,Y5_AM100,1341,A,22/02/2026 11:59,18,7,27,Na estação,
46509883189,Y5_AM100,1342,A,22/02/2026 11:59,11,6,19,Na estação,
